"title","noise_denom","n","true_beta_range","noise_coef","sd","alpha","location"
"diff_hist_beta207063.png","3","200","-20,20","0.05","3","1","median"
"diff_hist_beta207064.png","3","200","-20,20","0.05","3","1","mean"
"diff_hist_beta207065.png","3","200","-20,20","0.05","4","0.01","median"
"diff_hist_beta207066.png","3","200","-20,20","0.05","4","0.01","mean"
"diff_hist_beta207067.png","3","200","-20,20","0.05","4","0.1","median"
"diff_hist_beta207068.png","3","200","-20,20","0.05","4","0.1","mean"
"diff_hist_beta207069.png","3","200","-20,20","0.05","4","0.5","median"
"diff_hist_beta207070.png","3","200","-20,20","0.05","4","0.5","mean"
"diff_hist_beta207071.png","3","200","-20,20","0.05","4","1","median"
"diff_hist_beta207072.png","3","200","-20,20","0.05","4","1","mean"
"diff_hist_beta207073.png","3","200","-20,20","0.05","5","0.01","median"
"diff_hist_beta207074.png","3","200","-20,20","0.05","5","0.01","mean"
"diff_hist_beta207075.png","3","200","-20,20","0.05","5","0.1","median"
"diff_hist_beta207076.png","3","200","-20,20","0.05","5","0.1","mean"
"diff_hist_beta207077.png","3","200","-20,20","0.05","5","0.5","median"
"diff_hist_beta207078.png","3","200","-20,20","0.05","5","0.5","mean"
"diff_hist_beta207079.png","3","200","-20,20","0.05","5","1","median"
"diff_hist_beta207080.png","3","200","-20,20","0.05","5","1","mean"
"diff_hist_beta207081.png","3","200","-20,20","0.05","6","0.01","median"
"diff_hist_beta207082.png","3","200","-20,20","0.05","6","0.01","mean"
"diff_hist_beta207083.png","3","200","-20,20","0.05","6","0.1","median"
"diff_hist_beta207084.png","3","200","-20,20","0.05","6","0.1","mean"
"diff_hist_beta207085.png","3","200","-20,20","0.05","6","0.5","median"
"diff_hist_beta207086.png","3","200","-20,20","0.05","6","0.5","mean"
"diff_hist_beta207087.png","3","200","-20,20","0.05","6","1","median"
"diff_hist_beta207088.png","3","200","-20,20","0.05","6","1","mean"
"diff_hist_beta207089.png","3","200","-20,20","0.05","7","0.01","median"
"diff_hist_beta207090.png","3","200","-20,20","0.05","7","0.01","mean"
"diff_hist_beta207091.png","3","200","-20,20","0.05","7","0.1","median"
"diff_hist_beta207092.png","3","200","-20,20","0.05","7","0.1","mean"
"diff_hist_beta207093.png","3","200","-20,20","0.05","7","0.5","median"
"diff_hist_beta207094.png","3","200","-20,20","0.05","7","0.5","mean"
"diff_hist_beta207095.png","3","200","-20,20","0.05","7","1","median"
"diff_hist_beta207096.png","3","200","-20,20","0.05","7","1","mean"
"diff_hist_beta207097.png","3","200","-20,20","0.05","8","0.01","median"
"diff_hist_beta207098.png","3","200","-20,20","0.05","8","0.01","mean"
"diff_hist_beta207099.png","3","200","-20,20","0.05","8","0.1","median"
"diff_hist_beta207100.png","3","200","-20,20","0.05","8","0.1","mean"
"diff_hist_beta207101.png","3","200","-20,20","0.05","8","0.5","median"
"diff_hist_beta207102.png","3","200","-20,20","0.05","8","0.5","mean"
"diff_hist_beta207103.png","3","200","-20,20","0.05","8","1","median"
"diff_hist_beta207104.png","3","200","-20,20","0.05","8","1","mean"
"diff_hist_beta207105.png","3","200","-20,20","0.05","9","0.01","median"
"diff_hist_beta207106.png","3","200","-20,20","0.05","9","0.01","mean"
"diff_hist_beta207107.png","3","200","-20,20","0.05","9","0.1","median"
"diff_hist_beta207108.png","3","200","-20,20","0.05","9","0.1","mean"
"diff_hist_beta207109.png","3","200","-20,20","0.05","9","0.5","median"
"diff_hist_beta207110.png","3","200","-20,20","0.05","9","0.5","mean"
"diff_hist_beta207111.png","3","200","-20,20","0.05","9","1","median"
"diff_hist_beta207112.png","3","200","-20,20","0.05","9","1","mean"
"diff_hist_beta207113.png","3","200","-20,20","0.05","10","0.01","median"
"diff_hist_beta207114.png","3","200","-20,20","0.05","10","0.01","mean"
"diff_hist_beta207115.png","3","200","-20,20","0.05","10","0.1","median"
"diff_hist_beta207116.png","3","200","-20,20","0.05","10","0.1","mean"
"diff_hist_beta207117.png","3","200","-20,20","0.05","10","0.5","median"
"diff_hist_beta207118.png","3","200","-20,20","0.05","10","0.5","mean"
"diff_hist_beta207119.png","3","200","-20,20","0.05","10","1","median"
"diff_hist_beta207120.png","3","200","-20,20","0.05","10","1","mean"
"diff_hist_beta207121.png","3","200","-20,20","0.05","11","0.01","median"
"diff_hist_beta207122.png","3","200","-20,20","0.05","11","0.01","mean"
"diff_hist_beta207123.png","3","200","-20,20","0.05","11","0.1","median"
"diff_hist_beta207124.png","3","200","-20,20","0.05","11","0.1","mean"
"diff_hist_beta207125.png","3","200","-20,20","0.05","11","0.5","median"
"diff_hist_beta207126.png","3","200","-20,20","0.05","11","0.5","mean"
"diff_hist_beta207127.png","3","200","-20,20","0.05","11","1","median"
"diff_hist_beta207128.png","3","200","-20,20","0.05","11","1","mean"
"diff_hist_beta207129.png","3","200","-20,20","0.05","12","0.01","median"
"diff_hist_beta207130.png","3","200","-20,20","0.05","12","0.01","mean"
"diff_hist_beta207131.png","3","200","-20,20","0.05","12","0.1","median"
"diff_hist_beta207132.png","3","200","-20,20","0.05","12","0.1","mean"
"diff_hist_beta207133.png","3","200","-20,20","0.05","12","0.5","median"
"diff_hist_beta207134.png","3","200","-20,20","0.05","12","0.5","mean"
"diff_hist_beta207135.png","3","200","-20,20","0.05","12","1","median"
"diff_hist_beta207136.png","3","200","-20,20","0.05","12","1","mean"
"diff_hist_beta207137.png","3","200","-20,20","0.05","13","0.01","median"
"diff_hist_beta207138.png","3","200","-20,20","0.05","13","0.01","mean"
"diff_hist_beta207139.png","3","200","-20,20","0.05","13","0.1","median"
"diff_hist_beta207140.png","3","200","-20,20","0.05","13","0.1","mean"
"diff_hist_beta207141.png","3","200","-20,20","0.05","13","0.5","median"
"diff_hist_beta207142.png","3","200","-20,20","0.05","13","0.5","mean"
"diff_hist_beta207143.png","3","200","-20,20","0.05","13","1","median"
"diff_hist_beta207144.png","3","200","-20,20","0.05","13","1","mean"
"diff_hist_beta207145.png","3","200","-20,20","0.05","14","0.01","median"
"diff_hist_beta207146.png","3","200","-20,20","0.05","14","0.01","mean"
"diff_hist_beta207147.png","3","200","-20,20","0.05","14","0.1","median"
"diff_hist_beta207148.png","3","200","-20,20","0.05","14","0.1","mean"
"diff_hist_beta207149.png","3","200","-20,20","0.05","14","0.5","median"
"diff_hist_beta207150.png","3","200","-20,20","0.05","14","0.5","mean"
"diff_hist_beta207151.png","3","200","-20,20","0.05","14","1","median"
"diff_hist_beta207152.png","3","200","-20,20","0.05","14","1","mean"
"diff_hist_beta207153.png","3","200","-20,20","0.05","15","0.01","median"
"diff_hist_beta207154.png","3","200","-20,20","0.05","15","0.01","mean"
"diff_hist_beta207155.png","3","200","-20,20","0.05","15","0.1","median"
"diff_hist_beta207156.png","3","200","-20,20","0.05","15","0.1","mean"
"diff_hist_beta207157.png","3","200","-20,20","0.05","15","0.5","median"
"diff_hist_beta207158.png","3","200","-20,20","0.05","15","0.5","mean"
"diff_hist_beta207159.png","3","200","-20,20","0.05","15","1","median"
"diff_hist_beta207160.png","3","200","-20,20","0.05","15","1","mean"
"diff_hist_beta207161.png","3","200","-20,20","0.05","16","0.01","median"
"diff_hist_beta207162.png","3","200","-20,20","0.05","16","0.01","mean"
"diff_hist_beta207163.png","3","200","-20,20","0.05","16","0.1","median"
"diff_hist_beta207164.png","3","200","-20,20","0.05","16","0.1","mean"
"diff_hist_beta207165.png","3","200","-20,20","0.05","16","0.5","median"
"diff_hist_beta207166.png","3","200","-20,20","0.05","16","0.5","mean"
"diff_hist_beta207167.png","3","200","-20,20","0.05","16","1","median"
"diff_hist_beta207168.png","3","200","-20,20","0.05","16","1","mean"
"diff_hist_beta207169.png","3","200","-20,20","0.05","17","0.01","median"
"diff_hist_beta207170.png","3","200","-20,20","0.05","17","0.01","mean"
"diff_hist_beta207171.png","3","200","-20,20","0.05","17","0.1","median"
"diff_hist_beta207172.png","3","200","-20,20","0.05","17","0.1","mean"
"diff_hist_beta207173.png","3","200","-20,20","0.05","17","0.5","median"
"diff_hist_beta207174.png","3","200","-20,20","0.05","17","0.5","mean"
"diff_hist_beta207175.png","3","200","-20,20","0.05","17","1","median"
"diff_hist_beta207176.png","3","200","-20,20","0.05","17","1","mean"
"diff_hist_beta207177.png","3","200","-20,20","0.05","18","0.01","median"
"diff_hist_beta207178.png","3","200","-20,20","0.05","18","0.01","mean"
"diff_hist_beta207179.png","3","200","-20,20","0.05","18","0.1","median"
"diff_hist_beta207180.png","3","200","-20,20","0.05","18","0.1","mean"
"diff_hist_beta207181.png","3","200","-20,20","0.05","18","0.5","median"
"diff_hist_beta207182.png","3","200","-20,20","0.05","18","0.5","mean"
"diff_hist_beta207183.png","3","200","-20,20","0.05","18","1","median"
"diff_hist_beta207184.png","3","200","-20,20","0.05","18","1","mean"
"diff_hist_beta207185.png","3","200","-20,20","0.05","19","0.01","median"
"diff_hist_beta207186.png","3","200","-20,20","0.05","19","0.01","mean"
"diff_hist_beta207187.png","3","200","-20,20","0.05","19","0.1","median"
"diff_hist_beta207188.png","3","200","-20,20","0.05","19","0.1","mean"
"diff_hist_beta207189.png","3","200","-20,20","0.05","19","0.5","median"
"diff_hist_beta207190.png","3","200","-20,20","0.05","19","0.5","mean"
"diff_hist_beta207191.png","3","200","-20,20","0.05","19","1","median"
"diff_hist_beta207192.png","3","200","-20,20","0.05","19","1","mean"
"diff_hist_beta207193.png","3","200","-20,20","0.05","20","0.01","median"
"diff_hist_beta207194.png","3","200","-20,20","0.05","20","0.01","mean"
"diff_hist_beta207195.png","3","200","-20,20","0.05","20","0.1","median"
"diff_hist_beta207196.png","3","200","-20,20","0.05","20","0.1","mean"
"diff_hist_beta207197.png","3","200","-20,20","0.05","20","0.5","median"
"diff_hist_beta207198.png","3","200","-20,20","0.05","20","0.5","mean"
"diff_hist_beta207199.png","3","200","-20,20","0.05","20","1","median"
"diff_hist_beta207200.png","3","200","-20,20","0.05","20","1","mean"
"diff_hist_beta207201.png","3","200","-20,20","0.1","1","0.01","median"
"diff_hist_beta207202.png","3","200","-20,20","0.1","1","0.01","mean"
"diff_hist_beta207203.png","3","200","-20,20","0.1","1","0.1","median"
"diff_hist_beta207204.png","3","200","-20,20","0.1","1","0.1","mean"
"diff_hist_beta207205.png","3","200","-20,20","0.1","1","0.5","median"
"diff_hist_beta207206.png","3","200","-20,20","0.1","1","0.5","mean"
"diff_hist_beta207207.png","3","200","-20,20","0.1","1","1","median"
"diff_hist_beta207208.png","3","200","-20,20","0.1","1","1","mean"
"diff_hist_beta207209.png","3","200","-20,20","0.1","2","0.01","median"
"diff_hist_beta207210.png","3","200","-20,20","0.1","2","0.01","mean"
"diff_hist_beta207211.png","3","200","-20,20","0.1","2","0.1","median"
"diff_hist_beta207212.png","3","200","-20,20","0.1","2","0.1","mean"
"diff_hist_beta207213.png","3","200","-20,20","0.1","2","0.5","median"
"diff_hist_beta207214.png","3","200","-20,20","0.1","2","0.5","mean"
"diff_hist_beta207215.png","3","200","-20,20","0.1","2","1","median"
"diff_hist_beta207216.png","3","200","-20,20","0.1","2","1","mean"
"diff_hist_beta207217.png","3","200","-20,20","0.1","3","0.01","median"
"diff_hist_beta207218.png","3","200","-20,20","0.1","3","0.01","mean"
"diff_hist_beta207219.png","3","200","-20,20","0.1","3","0.1","median"
"diff_hist_beta207220.png","3","200","-20,20","0.1","3","0.1","mean"
"diff_hist_beta207221.png","3","200","-20,20","0.1","3","0.5","median"
"diff_hist_beta207222.png","3","200","-20,20","0.1","3","0.5","mean"
"diff_hist_beta207223.png","3","200","-20,20","0.1","3","1","median"
"diff_hist_beta207224.png","3","200","-20,20","0.1","3","1","mean"
"diff_hist_beta207225.png","3","200","-20,20","0.1","4","0.01","median"
"diff_hist_beta207226.png","3","200","-20,20","0.1","4","0.01","mean"
"diff_hist_beta207227.png","3","200","-20,20","0.1","4","0.1","median"
"diff_hist_beta207228.png","3","200","-20,20","0.1","4","0.1","mean"
"diff_hist_beta207229.png","3","200","-20,20","0.1","4","0.5","median"
"diff_hist_beta207230.png","3","200","-20,20","0.1","4","0.5","mean"
"diff_hist_beta207231.png","3","200","-20,20","0.1","4","1","median"
"diff_hist_beta207232.png","3","200","-20,20","0.1","4","1","mean"
"diff_hist_beta207233.png","3","200","-20,20","0.1","5","0.01","median"
"diff_hist_beta207234.png","3","200","-20,20","0.1","5","0.01","mean"
"diff_hist_beta207235.png","3","200","-20,20","0.1","5","0.1","median"
"diff_hist_beta207236.png","3","200","-20,20","0.1","5","0.1","mean"
"diff_hist_beta207237.png","3","200","-20,20","0.1","5","0.5","median"
"diff_hist_beta207238.png","3","200","-20,20","0.1","5","0.5","mean"
"diff_hist_beta207239.png","3","200","-20,20","0.1","5","1","median"
"diff_hist_beta207240.png","3","200","-20,20","0.1","5","1","mean"
"diff_hist_beta207241.png","3","200","-20,20","0.1","6","0.01","median"
"diff_hist_beta207242.png","3","200","-20,20","0.1","6","0.01","mean"
"diff_hist_beta207243.png","3","200","-20,20","0.1","6","0.1","median"
"diff_hist_beta207244.png","3","200","-20,20","0.1","6","0.1","mean"
"diff_hist_beta207245.png","3","200","-20,20","0.1","6","0.5","median"
"diff_hist_beta207246.png","3","200","-20,20","0.1","6","0.5","mean"
"diff_hist_beta207247.png","3","200","-20,20","0.1","6","1","median"
"diff_hist_beta207248.png","3","200","-20,20","0.1","6","1","mean"
"diff_hist_beta207249.png","3","200","-20,20","0.1","7","0.01","median"
"diff_hist_beta207250.png","3","200","-20,20","0.1","7","0.01","mean"
"diff_hist_beta207251.png","3","200","-20,20","0.1","7","0.1","median"
"diff_hist_beta207252.png","3","200","-20,20","0.1","7","0.1","mean"
"diff_hist_beta207253.png","3","200","-20,20","0.1","7","0.5","median"
"diff_hist_beta207254.png","3","200","-20,20","0.1","7","0.5","mean"
"diff_hist_beta207255.png","3","200","-20,20","0.1","7","1","median"
"diff_hist_beta207256.png","3","200","-20,20","0.1","7","1","mean"
"diff_hist_beta207257.png","3","200","-20,20","0.1","8","0.01","median"
"diff_hist_beta207258.png","3","200","-20,20","0.1","8","0.01","mean"
"diff_hist_beta207259.png","3","200","-20,20","0.1","8","0.1","median"
"diff_hist_beta207260.png","3","200","-20,20","0.1","8","0.1","mean"
"diff_hist_beta207261.png","3","200","-20,20","0.1","8","0.5","median"
"diff_hist_beta207262.png","3","200","-20,20","0.1","8","0.5","mean"
"diff_hist_beta207263.png","3","200","-20,20","0.1","8","1","median"
"diff_hist_beta207264.png","3","200","-20,20","0.1","8","1","mean"
"diff_hist_beta207265.png","3","200","-20,20","0.1","9","0.01","median"
"diff_hist_beta207266.png","3","200","-20,20","0.1","9","0.01","mean"
"diff_hist_beta207267.png","3","200","-20,20","0.1","9","0.1","median"
"diff_hist_beta207268.png","3","200","-20,20","0.1","9","0.1","mean"
"diff_hist_beta207269.png","3","200","-20,20","0.1","9","0.5","median"
"diff_hist_beta207270.png","3","200","-20,20","0.1","9","0.5","mean"
"diff_hist_beta207271.png","3","200","-20,20","0.1","9","1","median"
"diff_hist_beta207272.png","3","200","-20,20","0.1","9","1","mean"
"diff_hist_beta207273.png","3","200","-20,20","0.1","10","0.01","median"
"diff_hist_beta207274.png","3","200","-20,20","0.1","10","0.01","mean"
"diff_hist_beta207275.png","3","200","-20,20","0.1","10","0.1","median"
"diff_hist_beta207276.png","3","200","-20,20","0.1","10","0.1","mean"
"diff_hist_beta207277.png","3","200","-20,20","0.1","10","0.5","median"
"diff_hist_beta207278.png","3","200","-20,20","0.1","10","0.5","mean"
"diff_hist_beta207279.png","3","200","-20,20","0.1","10","1","median"
"diff_hist_beta207280.png","3","200","-20,20","0.1","10","1","mean"
"diff_hist_beta207281.png","3","200","-20,20","0.1","11","0.01","median"
"diff_hist_beta207282.png","3","200","-20,20","0.1","11","0.01","mean"
"diff_hist_beta207283.png","3","200","-20,20","0.1","11","0.1","median"
"diff_hist_beta207284.png","3","200","-20,20","0.1","11","0.1","mean"
"diff_hist_beta207285.png","3","200","-20,20","0.1","11","0.5","median"
"diff_hist_beta207286.png","3","200","-20,20","0.1","11","0.5","mean"
"diff_hist_beta207287.png","3","200","-20,20","0.1","11","1","median"
"diff_hist_beta207288.png","3","200","-20,20","0.1","11","1","mean"
"diff_hist_beta207289.png","3","200","-20,20","0.1","12","0.01","median"
"diff_hist_beta207290.png","3","200","-20,20","0.1","12","0.01","mean"
"diff_hist_beta207291.png","3","200","-20,20","0.1","12","0.1","median"
"diff_hist_beta207292.png","3","200","-20,20","0.1","12","0.1","mean"
"diff_hist_beta207293.png","3","200","-20,20","0.1","12","0.5","median"
"diff_hist_beta207294.png","3","200","-20,20","0.1","12","0.5","mean"
"diff_hist_beta207295.png","3","200","-20,20","0.1","12","1","median"
"diff_hist_beta207296.png","3","200","-20,20","0.1","12","1","mean"
"diff_hist_beta207297.png","3","200","-20,20","0.1","13","0.01","median"
"diff_hist_beta207298.png","3","200","-20,20","0.1","13","0.01","mean"
"diff_hist_beta207299.png","3","200","-20,20","0.1","13","0.1","median"
"diff_hist_beta207300.png","3","200","-20,20","0.1","13","0.1","mean"
"diff_hist_beta207301.png","3","200","-20,20","0.1","13","0.5","median"
"diff_hist_beta207302.png","3","200","-20,20","0.1","13","0.5","mean"
"diff_hist_beta207303.png","3","200","-20,20","0.1","13","1","median"
"diff_hist_beta207304.png","3","200","-20,20","0.1","13","1","mean"
"diff_hist_beta207305.png","3","200","-20,20","0.1","14","0.01","median"
"diff_hist_beta207306.png","3","200","-20,20","0.1","14","0.01","mean"
"diff_hist_beta207307.png","3","200","-20,20","0.1","14","0.1","median"
"diff_hist_beta207308.png","3","200","-20,20","0.1","14","0.1","mean"
"diff_hist_beta207309.png","3","200","-20,20","0.1","14","0.5","median"
